arc,n_samples,method,time_s,metric_name,metric,failed,regime,n_bezier
283->440,542,gen_beta_mle,0.0394517770037055,nll,-2107.648545830669,False,rush_hour,10
283->440,542,johnson_mle,0.028379436989780515,nll,-2216.7578349649834,False,rush_hour,10
284->174,542,bezier_mle,0.09248852799646556,nll,-2254.6498605936426,False,rush_hour,10
284->174,542,gen_beta_mle,0.06087161699542776,nll,-2261.5062337748996,False,rush_hour,10
284->174,542,johnson_mle,0.02510995202464983,nll,-2265.2073906901114,False,rush_hour,10
284->335,542,bezier_mle,0.012019333022180945,nll,-2059.532511270837,False,rush_hour,10
284->335,542,gen_beta_mle,0.02889161801431328,nll,-2057.2786179007426,False,rush_hour,10
284->335,542,johnson_mle,0.08199159696232527,nll,-2055.29904607816,False,rush_hour,10
285->168,542,bezier_mle,0.03227627801243216,nll,-2699.9972595355434,False,rush_hour,10
285->168,542,gen_beta_mle,0.06872874399414286,nll,-6274.383254586759,False,rush_hour,10
285->168,542,johnson_mle,0.07007553998846561,nll,-4941.4303057178595,False,rush_hour,10
285->440,542,bezier_mle,0.0057036420330405235,nll,-2246.747921784366,False,rush_hour,10
285->440,542,gen_beta_mle,0.06158273800974712,nll,-2241.6531064155524,False,rush_hour,10
285->440,542,johnson_mle,0.07953649800037965,nll,-2241.6190264747647,False,rush_hour,10
286->468,542,bezier_mle,0.008327262999955565,nll,-2289.644261840179,False,rush_hour,10
286->468,542,gen_beta_mle,0.056136984028853476,nll,-2245.12173874532,False,rush_hour,10
286->468,542,johnson_mle,0.03187264403095469,nll,-2267.336146437349,False,rush_hour,10
286->490,542,bezier_mle,0.00837770604994148,nll,-2246.8939348727026,False,rush_hour,10
286->490,542,gen_beta_mle,0.05747156497091055,nll,-2184.4991754593448,False,rush_hour,10
286->490,542,johnson_mle,0.03423388104420155,nll,-2223.9242864775233,False,rush_hour,10
287->356,542,bezier_mle,0.08779178600525483,nll,-2153.2404275584777,False,rush_hour,10
287->356,542,gen_beta_mle,0.02820770797552541,nll,-2178.464925248052,False,rush_hour,10
287->356,542,johnson_mle,0.07555405097082257,nll,-2178.5217549469494,False,rush_hour,10
287->497,542,bezier_mle,0.11280594300478697,nll,-2134.495257722851,False,rush_hour,10
287->497,542,gen_beta_mle,0.060990486992523074,nll,-2091.7490327461264,False,rush_hour,10
287->497,542,johnson_mle,0.07466496498091146,nll,-2152.5483870199027,False,rush_hour,10
288->204,542,bezier_mle,0.005673569045029581,nll,-2216.6237673158657,False,rush_hour,10
288->204,542,gen_beta_mle,0.05113558302400634,nll,-2175.0420868335614,False,rush_hour,10
288->204,542,johnson_mle,0.02492379501927644,nll,-2200.3394322210133,False,rush_hour,10
288->338,542,bezier_mle,0.12320161098614335,nll,-2035.1099081025818,False,rush_hour,10
288->338,542,gen_beta_mle,0.06368651398224756,nll,-2029.6124052288662,False,rush_hour,10
288->338,542,johnson_mle,0.026155697996728122,nll,-2034.5029426677138,False,rush_hour,10
289->320,542,bezier_mle,0.07756970799528062,nll,-2306.475181704706,False,rush_hour,10
289->320,542,gen_beta_mle,0.05815722199622542,nll,-3096.8900836564617,False,rush_hour,10
289->320,542,johnson_mle,0.05003240599762648,nll,-2261.3612874988885,False,rush_hour,10
289->425,542,bezier_mle,0.003995709004811943,nll,-2190.7993132956026,False,rush_hour,10
289->425,542,gen_beta_mle,0.021610779978800565,nll,-2144.5031565150057,False,rush_hour,10
289->425,542,johnson_mle,0.05111744801979512,nll,-2143.6252897224426,False,rush_hour,10
29->28,542,bezier_mle,0.007980211987160146,nll,-1918.4137443670063,False,rush_hour,10
29->28,542,gen_beta_mle,0.01754324696958065,nll,-1927.9234989825322,False,rush_hour,10
29->28,542,johnson_mle,0.04228550399420783,nll,-1926.9198551974166,False,rush_hour,10
29->30,542,bezier_mle,0.0036529459757730365,nll,-1925.0000213510834,False,rush_hour,10
29->30,542,gen_beta_mle,0.018248729989863932,nll,-1928.0495167978295,False,rush_hour,10
29->30,542,johnson_mle,0.045986671990249306,nll,-1927.387148080143,False,rush_hour,10
290->151,542,bezier_mle,0.04994212300516665,nll,-2752.116002835657,False,rush_hour,10
290->151,542,gen_beta_mle,0.032804191985633224,nll,-2759.3149400452903,False,rush_hour,10
290->151,542,johnson_mle,0.016824740974698216,nll,-2823.3782946376286,False,rush_hour,10
290->509,542,bezier_mle,0.0038305220077745616,nll,-2605.7903168343137,False,rush_hour,10
290->509,542,gen_beta_mle,0.03446360304951668,nll,-2537.239874616803,False,rush_hour,10
290->509,542,johnson_mle,0.015336687967646867,nll,-2601.1034174222905,False,rush_hour,10
291->18,542,bezier_mle,0.047232591023202986,nll,-2612.897655510551,False,rush_hour,10
291->18,542,gen_beta_mle,0.032651146000716835,nll,-2746.285534743336,False,rush_hour,10
291->18,542,johnson_mle,0.03378205100307241,nll,-11473.289926311636,False,rush_hour,10
291->292,542,bezier_mle,0.04879296803846955,nll,-1673.4693092073926,False,rush_hour,10
291->292,542,gen_beta_mle,0.03357889299513772,nll,-1867.7861706253595,False,rush_hour,10
291->292,542,johnson_mle,0.03636176500003785,nll,-6663.644544448316,False,rush_hour,10
292->291,542,bezier_mle,0.05336724501103163,nll,-1594.4937042973456,False,rush_hour,10
292->291,542,gen_beta_mle,0.03322986699640751,nll,-1622.2192346356974,False,rush_hour,10
292->291,542,johnson_mle,0.013308480964042246,nll,-1642.5539015108925,False,rush_hour,10
292->397,542,bezier_mle,0.004155528964474797,nll,-2027.7188734666902,False,rush_hour,10
292->397,542,gen_beta_mle,0.03293310501612723,nll,-2024.3828924230297,False,rush_hour,10
292->397,542,johnson_mle,0.02172300999518484,nll,-2027.6656736983882,False,rush_hour,10
292->408,542,bezier_mle,0.0045092570362612605,nll,-1937.3103902237106,False,rush_hour,10
292->408,542,gen_beta_mle,0.03258393402211368,nll,-1933.8312461161124,False,rush_hour,10
292->408,542,johnson_mle,0.03952060599112883,nll,-1933.9944698628765,False,rush_hour,10
293->322,542,bezier_mle,0.048209754982963204,nll,-2408.1803890152382,False,rush_hour,10
293->322,542,gen_beta_mle,0.032356892013922334,nll,-2408.0529952363427,False,rush_hour,10
293->322,542,johnson_mle,0.03994907496962696,nll,-2406.451619146716,False,rush_hour,10
293->487,542,bezier_mle,0.034647222026251256,nll,-2304.4224817757668,False,rush_hour,10
293->487,542,gen_beta_mle,0.03393988101743162,nll,-2352.777983672025,False,rush_hour,10
293->487,542,johnson_mle,0.014099455962423235,nll,-2379.63021339943,False,rush_hour,10
294->205,542,bezier_mle,0.047812581004109234,nll,-2100.0711057728513,False,rush_hour,10
294->205,542,gen_beta_mle,0.03284509800141677,nll,-2145.4823314373425,False,rush_hour,10
294->205,542,johnson_mle,0.03969252901151776,nll,-2160.0661385069407,False,rush_hour,10
294->370,542,bezier_mle,0.05206304200692102,nll,-1908.604859979279,False,rush_hour,10
294->370,542,gen_beta_mle,0.032284208049532026,nll,-2004.3642962845443,False,rush_hour,10
294->370,542,johnson_mle,0.022847910993732512,nll,-2011.8589309605786,False,rush_hour,10
295->458,542,bezier_mle,0.04870859603397548,nll,-2262.655759161462,False,rush_hour,10
295->458,542,gen_beta_mle,0.03492653399007395,nll,-2143.7164014545283,False,rush_hour,10
295->458,542,johnson_mle,0.0118944370187819,nll,-2323.871603205018,False,rush_hour,10
295->459,542,bezier_mle,0.0048928840551525354,nll,-2375.5594302830636,False,rush_hour,10
295->459,542,gen_beta_mle,0.03302051703212783,nll,-2336.3002718295224,False,rush_hour,10
295->459,542,johnson_mle,0.04712305904831737,nll,-2336.934808348968,False,rush_hour,10
296->503,542,bezier_mle,0.024780776002444327,nll,-2008.076731310373,False,rush_hour,10
296->503,542,gen_beta_mle,0.0329995239735581,nll,-1979.592534707976,False,rush_hour,10
296->503,542,johnson_mle,0.015012547024525702,nll,-2014.5622436815117,False,rush_hour,10
296->506,542,bezier_mle,0.049878742021974176,nll,-1729.8528727586827,False,rush_hour,10
296->506,542,gen_beta_mle,0.03258266398916021,nll,-1778.3435328376731,False,rush_hour,10
296->506,542,johnson_mle,0.014317865017801523,nll,-1787.0631486866291,False,rush_hour,10
297->114,542,bezier_mle,0.003184025001246482,nll,-1927.2180177480188,False,rush_hour,10
297->114,542,gen_beta_mle,0.03311928501352668,nll,-1926.021712199372,False,rush_hour,10
297->114,542,johnson_mle,0.03965615900233388,nll,-1926.1742687203305,False,rush_hour,10
297->298,542,bezier_mle,0.03845096897566691,nll,-2261.5809498308754,False,rush_hour,10
297->298,542,gen_beta_mle,0.04248826298862696,nll,-3634.2862120924638,False,rush_hour,10
297->298,542,johnson_mle,0.04572356503922492,nll,-2224.4563183349374,False,rush_hour,10
297->89,542,bezier_mle,0.006202340999152511,nll,-1933.629226994919,False,rush_hour,10
297->89,542,gen_beta_mle,0.015188485034741461,nll,-1935.0737052184504,False,rush_hour,10
297->89,542,johnson_mle,0.02513712301151827,nll,-1935.7066210731082,False,rush_hour,10
298->297,542,bezier_mle,0.003535604977514595,nll,-2179.652856176354,False,rush_hour,10
298->297,542,gen_beta_mle,0.03300089802360162,nll,-2129.0253598757895,False,rush_hour,10
298->297,542,johnson_mle,0.013253320998046547,nll,-2154.5863757681855,False,rush_hour,10
298->465,542,bezier_mle,0.00438780098920688,nll,-2218.245668242249,False,rush_hour,10
298->465,542,gen_beta_mle,0.03628009103704244,nll,-2039.804884111717,False,rush_hour,10
298->465,542,johnson_mle,0.039012884022668004,nll,-2211.4171593124233,False,rush_hour,10
299->121,542,bezier_mle,0.031470271991565824,nll,-2002.678339293742,False,rush_hour,10
299->121,542,gen_beta_mle,0.028257695958018303,nll,-2002.1920831523962,False,rush_hour,10
299->121,542,johnson_mle,0.017891797004267573,nll,-2008.933716892493,False,rush_hour,10
299->319,542,bezier_mle,0.004025286005344242,nll,-2423.8330692547347,False,rush_hour,10
299->319,542,gen_beta_mle,0.01802360004512593,nll,-2392.5568476002372,False,rush_hour,10
299->319,542,johnson_mle,0.06981497298693284,nll,-2392.4200400531545,False,rush_hour,10
30->251,542,bezier_mle,0.04845517297508195,nll,-1998.1082068069422,False,rush_hour,10
30->251,542,gen_beta_mle,0.04951730096945539,nll,-1993.775146944439,False,rush_hour,10
30->251,542,johnson_mle,0.07271314703393728,nll,-1991.841294050189,False,rush_hour,10
30->29,542,bezier_mle,0.007371270039584488,nll,-1926.0393266645456,False,rush_hour,10
30->29,542,gen_beta_mle,0.032561632979195565,nll,-1928.734302536318,False,rush_hour,10
30->29,542,johnson_mle,0.07399594504386187,nll,-1929.349570082788,False,rush_hour,10
300->193,542,bezier_mle,0.09276406600838527,nll,-1884.1835075359818,False,rush_hour,10
300->193,542,gen_beta_mle,0.06953807198442519,nll,-1881.3696764404951,False,rush_hour,10
300->193,542,johnson_mle,0.11005267198197544,nll,-1882.9583359442358,False,rush_hour,10
300->427,542,bezier_mle,0.03442859899951145,nll,-1971.4687969712265,False,rush_hour,10
300->427,542,gen_beta_mle,0.050513566995505244,nll,-1974.1221005399052,False,rush_hour,10
300->427,542,johnson_mle,0.07648543000686914,nll,-1974.7489310013489,False,rush_hour,10
301->386,542,bezier_mle,0.0699781280127354,nll,-1857.8106342076444,False,rush_hour,10
301->386,542,gen_beta_mle,0.047987121040932834,nll,-1838.765736059926,False,rush_hour,10
301->386,542,johnson_mle,0.07727259903913364,nll,-1846.1310258676003,False,rush_hour,10
301->405,542,bezier_mle,0.009432623977772892,nll,-2084.1907456192666,False,rush_hour,10
301->405,542,gen_beta_mle,0.05415629001799971,nll,-1989.342845294667,False,rush_hour,10
301->405,542,johnson_mle,0.02447802503593266,nll,-2067.672820129825,False,rush_hour,10
302->487,542,bezier_mle,0.03242885397048667,nll,-2290.1874732202978,False,rush_hour,10
302->487,542,gen_beta_mle,0.0675198890385218,nll,,True,rush_hour,10
302->487,542,johnson_mle,0.02802475303178653,nll,-2294.6076496738656,False,rush_hour,10
302->507,542,bezier_mle,0.1348318459931761,nll,-2169.3833088486754,False,rush_hour,10
302->507,542,gen_beta_mle,0.06851726601598784,nll,-2187.787630549742,False,rush_hour,10
302->507,542,johnson_mle,0.023935861012432724,nll,-2209.7200299826727,False,rush_hour,10
303->499,542,bezier_mle,0.013229587988462299,nll,-1847.0212129409276,False,rush_hour,10
303->499,542,gen_beta_mle,0.0611872459994629,nll,,True,rush_hour,10
303->499,542,johnson_mle,0.05711402196902782,nll,-1848.555880162468,False,rush_hour,10
303->514,542,bezier_mle,0.13404354796512052,nll,-2144.5850863207406,False,rush_hour,10
303->514,542,gen_beta_mle,0.06148807000136003,nll,,True,rush_hour,10
303->514,542,johnson_mle,0.08664496795972809,nll,-2148.3836046586102,False,rush_hour,10
304->500,542,bezier_mle,0.14054268697509542,nll,-1826.7255631989717,False,rush_hour,10
304->500,542,gen_beta_mle,0.08236141799716279,nll,-1828.5862114076774,False,rush_hour,10
304->500,542,johnson_mle,0.0371947439853102,nll,-1830.2179401754784,False,rush_hour,10
304->506,542,bezier_mle,0.0455634169629775,nll,-2212.4549940213346,False,rush_hour,10
304->506,542,gen_beta_mle,0.1037244230392389,nll,-2186.0639174414755,False,rush_hour,10
304->506,542,johnson_mle,0.02105056802975014,nll,-2201.3863504334495,False,rush_hour,10
305->329,542,bezier_mle,0.05381070397561416,nll,-2078.598742032391,False,rush_hour,10
305->329,542,gen_beta_mle,0.04474577197106555,nll,-2015.493352452998,False,rush_hour,10
305->329,542,johnson_mle,0.02401326800463721,nll,-2088.176238304887,False,rush_hour,10
305->517,542,bezier_mle,0.04059159697499126,nll,-1856.666155386228,False,rush_hour,10
305->517,542,gen_beta_mle,0.06148562900489196,nll,-1858.6749081954158,False,rush_hour,10
305->517,542,johnson_mle,0.039016376016661525,nll,-1858.718950360329,False,rush_hour,10
306->307,542,bezier_mle,0.042070113006047904,nll,-1989.3646565066738,False,rush_hour,10
306->307,542,gen_beta_mle,0.03495867003221065,nll,-1983.2996984375666,False,rush_hour,10
306->307,542,johnson_mle,0.025031054974533617,nll,-1984.1044331336211,False,rush_hour,10
306->460,542,bezier_mle,0.05972032598219812,nll,-2058.5442918661074,False,rush_hour,10
306->460,542,gen_beta_mle,0.031724548956844956,nll,-2051.647075391048,False,rush_hour,10
306->460,542,johnson_mle,0.020302554999943823,nll,-2054.941877783943,False,rush_hour,10
307->166,542,bezier_mle,0.034208122990094125,nll,-1960.3248792048996,False,rush_hour,10
307->166,542,gen_beta_mle,0.03360112098744139,nll,-1955.7198234271686,False,rush_hour,10
307->166,542,johnson_mle,0.013499583001248538,nll,-1976.481903200517,False,rush_hour,10
307->306,542,bezier_mle,0.006448384956456721,nll,-1922.7811260439712,False,rush_hour,10
307->306,542,gen_beta_mle,0.033092824975028634,nll,-1920.0017160776977,False,rush_hour,10
307->306,542,johnson_mle,0.03963223902974278,nll,-1919.8583939390596,False,rush_hour,10
308->243,542,bezier_mle,0.06388693902408704,nll,-2100.89984817201,False,rush_hour,10
308->243,542,gen_beta_mle,0.033927438023965806,nll,-2086.333920284997,False,rush_hour,10
308->243,542,johnson_mle,0.01649963203817606,nll,-2087.2561191192317,False,rush_hour,10
308->314,542,bezier_mle,0.04797473200596869,nll,-2401.743858369522,False,rush_hour,10
308->314,542,gen_beta_mle,0.03316032898146659,nll,-2421.295442974584,False,rush_hour,10
308->314,542,johnson_mle,0.010153637966141105,nll,-2458.227227879778,False,rush_hour,10
309->463,542,bezier_mle,0.004082372004631907,nll,-2065.563014137097,False,rush_hour,10
309->463,542,gen_beta_mle,0.028678372967988253,nll,,True,rush_hour,10
309->463,542,johnson_mle,0.014081656991038471,nll,-2058.7183101628652,False,rush_hour,10
309->500,542,bezier_mle,0.006687271990813315,nll,-2304.70836385547,False,rush_hour,10
309->500,542,gen_beta_mle,0.03141493501607329,nll,-2291.537575333581,False,rush_hour,10
309->500,542,johnson_mle,0.015276435995474458,nll,-2300.3259482124413,False,rush_hour,10
31->1,542,bezier_mle,0.0059071280411444604,nll,-1942.9064085942812,False,rush_hour,10
31->1,542,gen_beta_mle,0.02141305198892951,nll,-1942.0681475721208,False,rush_hour,10
31->1,542,johnson_mle,0.026780645013786852,nll,-1942.204943029244,False,rush_hour,10
31->32,542,bezier_mle,0.0026623739977367222,nll,-1948.7601996557503,False,rush_hour,10
31->32,542,gen_beta_mle,0.012553089007269591,nll,-1949.6837985457855,False,rush_hour,10
31->32,542,johnson_mle,0.03914382302900776,nll,-1948.3510603255718,False,rush_hour,10
310->462,542,bezier_mle,0.01872417697450146,nll,-2039.9517708512278,False,rush_hour,10
310->462,542,gen_beta_mle,0.05421202699653804,nll,-2022.1175014891023,False,rush_hour,10
310->462,542,johnson_mle,0.04978951101657003,nll,-2022.2629396870211,False,rush_hour,10
310->476,542,bezier_mle,0.006681331025902182,nll,-2504.9825249790283,False,rush_hour,10
310->476,542,gen_beta_mle,0.033238654024899006,nll,-2475.1895526308444,False,rush_hour,10
310->476,542,johnson_mle,0.03931592096341774,nll,-2474.7812717943875,False,rush_hour,10
311->119,542,bezier_mle,0.01012887101387605,nll,-2260.04281280466,False,rush_hour,10
311->119,542,gen_beta_mle,0.04544848302612081,nll,,True,rush_hour,10
311->119,542,johnson_mle,0.014917174994479865,nll,-2262.92463546023,False,rush_hour,10
311->489,542,bezier_mle,0.019700639008078724,nll,-2036.2603714281386,False,rush_hour,10
311->489,542,gen_beta_mle,0.013015764998272061,nll,-2035.3919257066243,False,rush_hour,10
311->489,542,johnson_mle,0.03876724699512124,nll,-2029.8214655422062,False,rush_hour,10
312->275,542,bezier_mle,0.032203212031163275,nll,-2913.453909762325,False,rush_hour,10
312->275,542,gen_beta_mle,0.033044381998479366,nll,-3052.5182902413226,False,rush_hour,10
312->275,542,johnson_mle,0.02874781598802656,nll,-10953.222006991484,False,rush_hour,10
312->313,542,bezier_mle,0.03549094998743385,nll,-2581.6783023914327,False,rush_hour,10
312->313,542,gen_beta_mle,0.03649787197355181,nll,-3064.4370613424626,False,rush_hour,10
312->313,542,johnson_mle,0.027183526020962745,nll,-5155.307740024273,False,rush_hour,10
313->312,542,bezier_mle,0.056176066980697215,nll,-3250.1444589445373,False,rush_hour,10
313->312,542,gen_beta_mle,0.03223439201246947,nll,-3344.5794353617794,False,rush_hour,10
313->312,542,johnson_mle,0.025074697041418403,nll,-8501.497381677378,False,rush_hour,10
313->409,542,bezier_mle,0.035784867010079324,nll,-2736.0364148391977,False,rush_hour,10
313->409,542,gen_beta_mle,0.03376691194716841,nll,-2596.1058209723847,False,rush_hour,10
313->409,542,johnson_mle,0.03911482100374997,nll,-2965.324138759569,False,rush_hour,10
